,Data,Positive Score,Negative Score,Neutral Score,Change in SPY,predicted_change,true_change
677,9/9/22,10.13183278,22.07577646,60.61368918,6.220001221,0.23668632,3.5
678,9/12/22,2.574563652,9.306094706,23.28110206,4.369995117,0.25128537,-2.0
679,9/13/22,3.872495592,17.9769026,34.21974534,-17.86999512,0.2872587,7.220001221
680,9/14/22,6.840290278,25.6375697,40.95463002,1.5,0.25568032,-6.369995117
681,9/15/22,8.359527469,29.55743787,43.32712343,-4.480010986,0.20454231,-2.709991455
682,9/16/22,9.523752034,16.2725732,56.32589257,-4.559997559,0.25561357,-3.410003662
683,9/19/22,1.425927818,12.00739449,25.8050434,2.989990234,0.20769022,1.850006104
684,9/20/22,5.766806304,17.91603625,34.71170008,-4.459991455,0.2631973,-2.470001221
685,9/21/22,9.935790569,28.19068027,38.09031254,-6.699981689,0.29288635,-4.510009766
686,9/22/22,7.615762055,24.79297531,37.56371969,-3.170013428,0.27590096,1.799987793
687,9/23/22,10.35738516,32.85172898,52.30933404,-6.269989014,0.16763783,-4.459991455
688,9/26/22,1.48623538,10.73261723,26.47856706,-3.640014648,0.27333295,-1.269989014
689,9/27/22,4.631156772,19.20723808,39.64671126,-0.929992676,0.26154584,9.429992676
690,9/28/22,5.628883779,26.80946669,36.92865556,7.149993896,0.29467615,1.589996338
691,9/29/22,8.343892127,25.84978923,46.42940557,-7.739990234,0.26206666,-9.649993896
692,9/30/22,9.213490307,39.63991371,43.1742323,-5.610015869,0.26930237,1.509979248
693,10/3/22,1.204004765,12.32009521,21.61926997,9.429992676,0.30227846,11.16000366
694,10/4/22,7.112946033,20.52184209,43.79759192,11.36001587,0.1828464,-4.420013428
695,10/5/22,8.45505482,24.01587462,42.51273721,-0.880004883,0.2710303,-8.790008545
696,10/6/22,6.997738838,19.29726371,37.61050859,-3.889984131,0.24862956,1.559997559
697,10/7/22,11.0397923,25.95771921,45.40818962,-10.41000366,0.26324165,9.380004883
698,10/10/22,4.310108244,13.29803225,18.63154155,-2.770019531,0.26142016,1.279998779
699,10/11/22,2.826692164,22.14274868,34.80806735,-2.279998779,0.29850292,1.139984131
700,10/12/22,8.996113002,21.96026716,49.65269318,-1.179992676,0.19599903,-1.549987793
701,10/13/22,10.93038541,20.6746074,49.43516323,9.410003662,0.23946562,-9.16998291
702,10/14/22,13.63983297,28.47471124,45.1184862,-8.339996338,0.30221677,1.619995117
703,10/17/22,4.3570306,11.34066457,22.23012814,9.190002441,0.1694926,-7.649993896
704,10/18/22,4.901325881,26.32930794,36.13321513,4.309997559,0.3121136,-1.630004883
705,10/19/22,9.043504357,27.27961031,36.09679329,-2.630004883,0.22192425,3.489990234
706,10/20/22,6.866319448,21.59562469,38.97839373,-3.089996338,0.25843182,-2.019989014
707,10/21/22,7.834623635,24.58281273,47.23493028,8.880004883,0.31209475,-3.089996338
708,10/24/22,0.758403838,11.82153922,26.61335397,4.579986572,0.16057664,-0.579986572
709,10/25/22,6.382820338,29.6854791,35.10584998,6.050018311,0.12493448,7.959991455
710,10/26/22,15.12047365,25.12487164,36.15001941,-2.900024414,0.26994288,-3.029998779
711,10/27/22,12.17913616,23.11070633,47.68103027,-2.039978027,0.12685974,-1.070007324
712,10/28/22,14.30812597,29.22405958,45.5873509,9.039978027,0.26168132,-2.399993896
713,10/31/22,1.472962081,15.75112128,24.90665382,-2.809997559,0.23233443,10.1499939
714,11/1/22,6.41246599,23.03387618,36.55685535,-1.690002441,0.28514376,0.190002441
715,11/2/22,13.59761602,26.53665161,40.25627437,-9.649993896,0.17661513,-0.390014648
716,11/3/22,9.559800118,23.15159371,47.34899351,-3.859985352,0.23597997,6.349975586
717,11/4/22,13.86595324,30.59436733,46.39774799,5.339996338,0.29667854,-0.480010986
718,11/7/22,3.291364551,6.366922796,26.4737404,3.600006104,0.1559276,3.879974365
719,11/8/22,4.5874964,21.97991061,36.66716918,2.049987793,0.23010683,7.08001709
720,11/9/22,7.556905746,17.5349187,45.04342544,-7.869995117,0.2967173,-5.769989014
721,11/10/22,10.83997917,25.33031353,47.20113158,20.55999756,0.23778142,-5.369995117
722,11/11/22,10.0404073,36.64248595,49.23671755,3.820007324,0.11875941,-2.929992676
